,text,target
137,"2023-07-08, a major landslide occurred in Chhapgaau, Bhojpur Municipality-11, Koshi district. The affected area is still being assessed and an emergency response is underway. The cause of the landslide is still unknown.",1
138,"Fire broke out in Dhoki, Ward 17 of Kawasoti Municipality in Nawalparasi East District, Province Gandaki on Wednesday (2023-07-07). Firefighters were immediately dispatched to the area to bring the situation under control. The cause of the fire is yet to be determined.",1
139,"Fire at Nayabasti, Bagmati Municipality-4
A fire erupted at Nayabasti, Bagmati Municipality-4 in Madhesh district of Sarlahi on July 7, 2023. Firefighters were able to contain the blaze and protect nearby buildings. Damage to the property is being estimated. No one was reportedly injured in the incident.",1
140,"2023-07-07 - A massive landslide occurred in Dhansara area of Barah Municipality-1, Sunsari district of Province 1 in Nepal. No reports of casualties or injuries have been reported yet. Emergency personnel and local authorities have been called to the scene.",1
141,"At least five houses were affected due to a landslide in Kuibir, Sangurigadhi Rural Municipality-5, Dhankuta on 2023-07-07. The incident occurred early in the morning and was the cause of massive destruction. According to the people in the ward, heavy rainfall was the trigger of the landslide. The local administration has announced relief to those affected, including temporary shelter.",1
142,"Fire broke out in Devinagar, Butwal Submetropolitan City-11 on July 07, 2023. Reports suggest that a building in the province of Lumbini's district of Rupandehi has been damaged by this disaster. Emergency crews are currently investigating the incident and providing aid to residents affected by it.",1
143,"A massive fire erupted at Sundarijal, Gokarneshwor Municipality-2 in Kathmandu District of Bagmati Province on Tuesday, July 7, 2023. There was no casualties reported but properties worth millions of rupees were destroyed. Fire-fighters reached the spot soon afterwards and were able to douse the fire.",1
144,A devastating fire occurred in ward 24 of Lalitpur Metropolitan City-24 in Dhapakhel on 2023- 07-07. The fire destroyed property worth millions of rupees in Bagmati's Lalitpur district. Authorities are currently investigating the cause of the blaze.,1
145,"Heavy Rainfall left a trail of destruction in larkhe Khola and Indrawati Khola of ward 2 in Panchpokhari Thangpal of Sindhupalchok District of Bagmati Province on July 7, 2023, leaving the locals worried about damage to crops. More than an hour of heavy rains caused disruption and destruction in the area.",1
146,"On July 7th 2023, a major fire broke out in Tarakeshwor Municipality-2, Kathmandu. The disastrous inferno caused extensive damage to properties in the district. Unfortunately, no casualties were reported. A prompt response from firefighters was able to contain the fire. The cause of the blaze remains unknown.",1
147,"At 8.00 am on July 7, 2023, a fire broke out in Bijayabasthi, Thori Rural Municipality-4, Madhesh district, Parsa. Firefighters are still working on extinguishing the blaze. No injuries have been reported yet.",1
148,"A major fire broke out in Panabari of Dharan Submetropolitan City-6, Sunsari, Koshi on 2023-07-07. Nobody was reported to be injured but people are concerned as it spread quickly. Relief materials have been provided to those affected. Authorities are still investigating the cause of the fire.",1
149,"On July 7th, 2023, Bhimdatta Municipality- 3 in Kanchanpur District of Sudurpashchim Province experienced heavy rainfall, leading to major flooding. Local authorities have protected houses in the area and are conducting relief and aid efforts.",1
150,"Lumbini's Dang District witnessed another tragedy on July 07,2023 when a fire broke out at Teliya in Ghorahi Submetropolitan City-5. People's lives, property and whole of the ward are under threat due to the fire.",1
151,"On 7th July 2023, a horrifying landslide occurred in Jugal Rural Municipality-2, Sindhupalchok district in the Bagmati province. The incident caused destruction in the ward completely leading to the evacuation of people in the area. A rescue and relief team are currently on site helping the victims of the landslide.",1
152,"A massive landslide occurred in Kholekhola, Bigu Rural Municipality-1 in Dolakha district on July 7, 2023. The region is protected from calamities due to its hilly terrain in Bagmati province. Everyone is advised to stay away from the affected area until the municipality assesses the situation.",1
153,"Residents of Barhadashi Rural Municipality-7 in Jhapa were affected by animal incidents on 2023-07-07. About 30 households of the ward were affected with injuries, loss of property and livestock. Authorities are seeking help from both the local and central government to provide aid to the affected areas.",1
154,"On July 7, 2023, a thunderbolt struck Naulakot, Pachaljharana Rural Municipality-3, Kalikot of Karnali Province. No casualties are reported. Local authorities are in the process of assessing the impact of the incident.",1
155,"On July 06, 2023, a landslide occurred in Bagmati Rural Municipality-3, located in Lalitpur district, Bagmati province. There is no report of casualties yet and further updates are awaited.",1
156,"Fire broke out at Gudri Chowk, Sunwarshi Municipality-7, Morang district of Koshi province on 2023-07-06. Fire brigades managed to contain the blaze and there have been no reports of losses. Investigation is ongoing to determine the cause of the fire.",1
157,"Fire broke out at Bhirkot Municipality, Ward 8 in Syangja district, Gandaki province on 6th July 2023. The cause of the fire is still under investigation. No casualties have been reported yet.",1
158,"A massive landslide occurred on 2023-07-06 at Rana, Gaumul Rural Municipality-1 of Sudurpashchim district. The event caused extensive damage in the ward 1 of the Municipality. The local authorities are carrying out investigation and relief operations.",1
159,"July 6, 2023 saw several animal incidents at Beladanda, Damak Municipality-3, Koshi District of Jhapa Province, Nepal. The endangered wildlife faced a grave threat from these events. Animal activists are hopeful that the issue is solved soon.",1
160,"On 2023-07-06, heavy rainfall hit Dipayal Silgadi Municipality-5, Doti district, Sudurpashchim Province. The rain continued for several hours, resulting in flood-like situations in many parts of the municipality. Relief teams distributing essential items in the area have been alerted. Local authorities have requested for help from higher authorities.",1
161,"A massive landslide occurred on the evening of 2023-07-06 in Phuli Bamdhara, Chhayanath Rara Municipality-3, Mugu District in Karnali Province. No casualties have been reported. Rescue teams are on the site to help people affected by the landslide.",1
162,"On July 6th, 2023, a landslide hit Jhimasila in Rolpa Municipality-6, Rolpa district, Lumbini Province. The village was highly impacted by this natural hazard. Local authorities have been providing assistance to those affected.",1
163,"Flash News: A thunderbolt struck the village of Gundale in Shantinagar Rural Municipality-1 of Dang district, Lumbini on 2023-07-06. It caused extensive damage to the village. Local authorities have been informed and are providing the necessary assistance.",1
164,"A landslide occurred on 2023-07-06 in Kanthamali, Tribeni Rural Municipality-2, Rolpa, Lumbini. The incident caused significant damages in the area. Investigations are currently underway to understand the causes behind the landslide.",1
165,"On July 6, 2023, a thunderbolt struck Bishnupur Rural Municipality-7, in Saptari district, Madhesh Province. Several buildings were affected and a three-year-old boy was also injured. Local authorities are taking necessary measures in wake of the incident.",1
