,id,keyword,location,text,target,hazard_category
195,739,battle,"Antipolo City, Philippines",JUST IN: Veteran Filipino journalist Twink Macaraig passes away after a long battle with cancer. https://t.co/e4i237CpRa,0,others
196,6187,harm,,"Laughter is yours my dear because you are God's property and no one born of a woman can harm you, unmer…",0,others
197,9475,storm,"Little Rock, AR",☠️☠️ dead af. We all did good tonight...just the calm before the real storm on Saturday 🙈,0,others
198,10495,traumatised,,"Colleague showed me the stationary list for her son and I'm traumatised, she still has to buy him unifo… https://t.co/vel3lbdrKD",0,others
199,4432,drowned,,Worst excuse I’ve seen for taking the piss out of someone that drowned,0,others
200,3795,desolate,"Dorrery Halkirk KW12 6YW UK, ",#DoctorWho companions. Ben didn't think having a holiday camp on a desolate planet was a good idea. https://t.co/XIJ5sY…,0,others
201,2087,casualty,,$adap successful shorting is hard way beyond my own pay grade. Common retail shorts mostly go by char… https://t.co/kjohfOwbZC,0,others
202,7606,natural%20disaster,"Gippsland Victoria, Australia","It can have a profound impact on a person’s emotional and mental health. If you or someone you know is struggling, pleas…",0,others
203,10171,thunderstorm,"CisHet: She/Her, Heavy ReTweeter",I will NEVER get used to a random THUNDERSTORM waking me up in JANUARY when it's SUPPOSED to be *COLD* this time of year--,0,others
204,2872,curfew,Philippines,"jin ling sneaking in after breaking curfew jc: *has been sitting in the dark, waiting for jl* where have you been? jl: i was…",0,others
205,2451,collide,India,When your 2 fandoms collide.. https://t.co/CxMdYhnnAo,0,others
206,10307,tragedy,,"Inviting EVERYONE to SUPPORT this POPSTERS PROJECT!!! Nakasayaw ka na ng TALA, nakatulong ka pa sa Victims of Taal Volcan…",0,others
207,7717,nuclear%20reactor,"St. Louis, MO",Get the nuclear industry to pay Utah for the privilege of building the biggest reactor in the country. Then use the… https://t.co/8y8fOkFKZQ,0,others
208,8051,panic,,C-army is doing amazing! Don’t worry guys we literally have 5 weeks to pre-order (for Persona we… https://t.co/vZQXChNQFW,0,others
209,5266,eyewitness,,"RT butch hartman Be fantastic on the web. I just found out my eyewitness of 60 years is a domination "" ~ Shadow the Hedgehog",0,others
210,8538,rescue,Was,realDonaldTrump: #CovFeFe #ShitFlingingOrangeMacaque Can you believe this jerk is our President? #StateOfTheUniom… https://t.co/E6s2Na8axP,0,others
211,1320,body%20bag,5223 MorrisAve|MaxBlock,x “Body Bag 2” (Official Video) https://t.co/dPrVs15HGQ 🎥 🎹 … https://t.co/t9e4Nhuywl,0,others
212,5478,fatality,Queen of Trolls,"Dear God.... This is not what I meant when I prayed for him to blow my back out... Sincerely, A girl in pain 😩🥴",0,others
213,5195,explosion,,"I'm not the gf who takes effort to do "" explosion box , reasons why ily , open when.. "" I'm sucha lazyyyyyy girl !! Even in this 🤣 ! Ugh",0,others
214,653,attacked,"Carolina, Puerto Rico",Remember when Brie Larson said we needed more diversity in critics for THIS exact reason and the internet attacked her... he…,0,others
215,10709,violent%20storm,"South Dublin, Ireland","#StormBrendan 32,000 homes and businesses are stil…",0,others
216,4396,drown,,I don’t see this funny because he can fall in that water and drown real quick smh https://t.co/irCm6Rx9x5,0,others
217,3343,deluge,she/her,"I look forward to the deluge of ""Is it mortally okay if I want to bang Ewan McGregor's Black Mask?"" posts…",0,others
218,2027,casualties,,search...rescue...mission...airlift...military...hospital...6...succumbed...extreme...hypothermia...spokesman...Col… https://t.co/FYsUOW9Fqf,0,others
219,11103,wildfire,Worldwide,"New post: ""Parkway Drive Donated $34,000 to Australian Wildfire Relief"" https://t.co/xM0k86dpoc",0,others
220,3548,demolition,Dundee,Trongate developments move closer with two demolition approvals #icymi https://t.co/31hOK7nftP,0,others
221,6145,harm,,forcing yourself to forgive someone before you've allowed yourself to grieve and properly process what exactly they did wron…,0,others
222,4778,emergency,"Williamsburg, VA, JamestownVA","Today, VDEM officially cuts the ribbon on its new headquarters at 9711 Farrar Court in N. Chesterfield. Joined by f… https://t.co/b0z0Wj7LiT",0,others
223,3111,death,Texas,cool of australia to invite international athletes over so we can choke them to death with our death air,0,others
224,1873,burning,India,"#Burning GN Rao Committee #Report and the #Boston Consulting Group Report in the #Bhogi Fire, along with other Trash, in #Thu…",0,others
225,5240,eyewitness,Colorado,Wouldn't want any eyewitness reports complicating the message.,0,others
226,5225,eyewitness,Somewhere in the Good old USA!,"Akira Kurosawa's movie, which told conflicting versions of four eyewitness accounts of a murder and rape in 8th century Japan, won…",0,others
227,9433,snowstorm,"Seattle, WA",Caught in the crossfire!❄️⛄️ #Q13Fox photojournalist Scott Hopson says he would’ve gotten even with the overly aggres…,0,others
228,3337,deluge,"new york, ny","Here comes your Twitter deluge, BUT, it is POSITIVE. I respect you so much for putting country over… https://t.co/lXcpNXxKPF",0,others
229,3844,destroy,,"Senator, correction... Democrats launched a sophisticated information war to divide our country and d… https://t.co/zhmoop9FuF",0,others
230,235,annihilated,Melbourne & Regional Victoria,Good riddance to bad rubbish ...just like we'll be saying about you when you're annihilated at #FedElection2020,0,others
231,2356,collapse,"Kokkola/Suomi, Karleby/Finland","Stretch tax deadline or Flybe will shut down, airline tells government https://t.co/Y4a7Q1nguf",0,others
232,6883,injury,Knowhere,"Huge news for #LFC - Fabinho is back, could be involved v Man U on Sunday...and will start in the FA Cup the following w…",0,others
233,461,arson,Mind your own bloody business,Is this arson bastardry a co-ordinated global Greens scheme to convince the world Co2 is causing global warming and t…,0,others
234,4191,disaster,mapúa,CALL FOR DONATIONS: TAAL VOLCANO ERUPTION/ASHFALL Greetings SHS Mapúans! We are calling out for those people who are willi…,0,others
235,2927,damage,Mamou,Sony officially skipping E3 2020. What’s the best damage control you’ve heard today? Post below! #E32020 #e3 #xbox #son…,0,others
236,7483,military,"Eugene,OR. USA","I think this is correct. Nobody was hurt on that US military base, and possibly it was where the drone was launched from…",0,others
237,10871,weapon,🕊OneNationUnderGod🇺🇸🦅🇺🇸,✅Secret Weapon to Trumps successes!! *Hint Obama didn’t have one https://t.co/MwxVOzSFi3,0,others
238,10653,upheaval,,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart | Melissa Benn https://t.co/XqLStIGojW,0,others
239,8005,outbreak,Michigan,The Canadian food executive who blamed Trump for the Iran shooting down a plane killing 176 apologized in 2008 for a l…,0,others
240,9194,sinking,University of Southampton,It must be sinking in now. Hope you've enjoyed a few celebrations 🍹,0,others
241,3324,deluge,"Russell Island, Qld Australia","A sudden deluge of rain could fall in bushfire-ravaged parts of New South Wales this weekend, if forecasts prove correc…",0,others
242,9548,stretcher,"Brookings, SD",The Stretch on a Stretcher https://t.co/qkyTHA9Lcu #brookingssd #downtownbrookingssd #hifromsd #southdakota #sodak… https://t.co/r5oPid5zPl,0,others
243,6716,hurricane,"Zagreb, Croatia","No Hurricane, No Party LMAOOOOOOOOOO",0,others
244,7388,mayhem,ᵉⁿ ✨,"""You have a mysterious past!"" - Luz ""You think that's all the mystery I got?!"" - Luz Here's a first look at just some of th…",0,others
245,1393,body%20bagging,,I feel like me packing up my Christmas tree sounds like I’m bagging up a body.,0,others
246,5863,flooding,London UK,Flooding Britain with EU Migrants has made the homelessness situation even worse than the a… https://t.co/iTwtglrlw2,0,others
247,2786,crush,Copenhagen,Me explaining to my homeboys crush “how she’s special and I’ve never seen him act like this with any other girl before.”…,0,others
248,3561,demolition,"Gravesend, South East",It once served as a place of worship for Christians and later Sikhs... https://t.co/AtfNxTpjDM,0,others
249,9021,screaming,,"13/1 in 1964 In ""Beatlemania""-type scenes, hordes of screaming fans lay siege to Coronation Street, desperate for a glimps…",0,others
250,8840,sandstorm,Recognized Maniacs,Sandstorm X be like,0,others
251,10130,threat,,"play granblue, this is a threat or i will carry ur ass for one time only https://t.co/3VpbKKHluU",0,others
252,2868,curfew,,GHQ IS INSENSITIVE TO SUCH REMARKS .... So are they about curfew in IOK.... This attitude is strengthening ENEMIES WITH…,0,others
253,4029,detonate,"West Bromwich, England",When Harry swaps places with aj to stay behind and detonate the bomb and says look after my little girl in armogedd… https://t.co/4E7nTZEjlZ,0,others
254,10966,weapons,United States,"A selfie stick, a marker pen, a spray glue and couple of posters. What do you think about these items? #HongKong… https://t.co/TImUUrzEVW",0,others
255,1661,bridge%20collapse,,Still remember BJP disowning for her Comments on Mumbai foot overbridge collapse…,0,others
256,6878,injury,,"His poor injury record shown here is a worry, but it seems like it's a loan deal, so we will have time to test his fitness…",0,others
257,7104,lava,,The way I’m about to lose my mind rn https://t.co/spZFzvjdAl,0,others
258,9103,seismic,Pakistan,OGDCL acquires 556 LKMs 2D seismic data in first quarter https://t.co/qgDHjUHb9P,0,others
259,2908,cyclone,"Rockhampton, Queensland","The Monsoon Trough 🌧️ has moved over the Coral Sea, with #Fiji keeping an eye on a Tropical Low near #Vanuatu which may develo…",0,others
260,455,arson,,Interesting. I posted a few caustic tweets about the failing Morrison government and Pauline Hanson. Then the #Newspoll came…,0,others
261,10418,trauma,"London, England",It’s Trauma Tuesday tomorrow in #Virchester :-) #trauma …,0,others
262,5745,flattened,Café Leblanc | Icon: P5S,see!! If he had puppy ears they’d be flattened against his head cause of how flustered he is https://t.co/N9dIJmpM0v,0,others
263,10025,terrorist,,"President just now: ""We killed Soleimani, the number one terrorist in the world by every account . . . Whe…",0,others
264,5687,first%20responders,"Columbus, Ohio ","Also this: ""During the gunfight with first respo… https://t.co/7F1k1r2o3Z",0,others
265,5352,fatalities,Western Cape Province,Did you know that 61% of pedestrian fatalities tested for alcohol were BAC (Blood Alcohol Content) positive?​ Choose…,0,others
266,1447,body%20bags,,The cover up is the 608 American body bags over his fellow Americans.,0,others
267,8092,panic,"North Richland Hills, TX",1st panic attack in months 😞,0,others
268,8693,riot,"San Jose, California, USA","To my knowledge, there’s only one incident in the past two years that could arguably be described as “rushing [a] port…",0,others
269,1957,bush%20fires,"Gippsland Victoria, Australia",While the destruction of wildlife in the bush fires is horrific and distressing. The sight of two kookaburras early th…,0,others
270,2517,collided,"Moe's Tavern, Springfield",Homer is driving drunk😱 and has collided with a thumbs up 👍🏽,0,others
271,10673,upheaval,Middlesbrough,Schools should brace for five years of upheaval from a triumphant party with Gove at its heart https://t.co/dLB8aggaUW,0,others
272,1628,bombing,,And isn’t it a strange coincidence that the people who support… https://t.co/lxCXpccpRp,0,others
273,5164,exploded,,Oxford just exploded I think,0,others
274,4658,electrocute,"Brandon, Manitoba",I’d really mace and electrocute a gal before I lose a fight fr. https://t.co/rYXfyFNLVT,0,others
275,7306,mass%20murder,,Your state is currently a cess pool murder rate tripled mass murders tripled homelessness looting poo… https://t.co/BISfP5jJ7x,0,others
276,7619,natural%20disaster,"New York, USA","My only goal this year is to have a storm named after me or, at least, some type of natural disaster.",0,others
277,7719,nuclear%20reactor,,this version of him died by walking into an overloading nuclear reactor and turning it off.,0,others
278,1212,blood,,Why does she have blood on her finger?,0,others
279,1324,body%20bag,United States,Drone Fans 1 Pc Storage Spark Mini Drone Body Battery Bag +1 Pc Portable Handheld Remote Controller Case for DJI Dr… https://t.co/u98DtVCvrn,0,others
280,1990,bush%20fires,,IT WAS FAKE NEWS TO DIVERT ATTENTION OF THE PLANET..JUST LIKE FAKE BUSH FIRES OF USA......UNQUOTE,0,others
281,3873,destroy,"Harare, Zimbabwe",Good spellings only managed to des… https://t.co/Fh4Eyvj0zP,0,others
282,5232,eyewitness,"Florida, USA",. investigates whether changes could be coming for officers who are supposed to help keep your children safe at school.…,0,others
