,text,target
145,Economic planning chief says Taal volcanic activity can't derail PH economic growth for now https://t.co/2wMqYZW4JE,0
146,"Many Iranian stars, sports and journalists break ranks to denounce the regime’s lying and cynicism in protest at downing o…",0
147,"We will build an immigration system that is based on justice, not fear.",0
148,"Through drought and famine, natural disasters My baby has been around for me",0
149,"🌍 Earthquake Alert 🌍

🚨 A devastating earthquake struck Bhumekasthan Municipality-7 in Arghakhanchi district, Lumbini province, on 4/25/2015. 🚨

🙏 Our thoughts and prayers are with the affected community. Stay strong and stay safe! 🙏

#EarthquakeAlert #NepalEarthquake #StaySafe",1
150,Kim 's cowboy-sona is... Role: Bounty hunter Weapon: Machine gun Hair color: lavender Eye color: hot pink Accessor… https://t.co/4AY85Gcwjd,0
151,"🚨 Urgent Notice 🚨

A devastating landslide has occurred at Kacal, Tinau Rural Municipality-1 in Palpa district, Lumbini province. Please stay safe and take necessary precautions. Our thoughts are with the affected community. #LandslideAlert #StaySafe #TinauRuralMunicipality1 #Palpa #Lumbini",1
152,"VIDEO: Prudent preparation, early warning systems, and seemingly divine protection saved lives during Jan. 8 ballistic missile…",0
153,"🚨 Just in! 🚨 
An earthquake has struck Pachaljharana Rural Municipality-3 in Kalikot district, Karnali Province. Stay safe, everyone! 🙏 #EarthquakeAlert #StaySafe #Pachaljharana #Kalikot",1
154,"Glen says the bleeding obvious. I'm so over being labelled negative, pessimistic or a 'doomer' for telling the Godd… https://t.co/LgjxUglYVr",0
155,"🚨 Urgent Alert 🚨
A devastating landslide has occurred in Mamankhe, Sirijangha Rural Municipality-6. Please stay safe and avoid the affected area. Our thoughts are with the people of Taplejung during this difficult time. #LandslideAlert #StaySafe #TaplejungStrong 🙏🏼💔",1
156,"🚨 Urgent Alert 🚨

Attention residents of Gandaki Province!

A devastating landslide has occurred at Aadhimuhan, Kaligandagi Rural Municipality-7 in Syangja district. Please exercise extreme caution and stay away from the affected area.

Stay tuned for updates and follow the instructions provided by local authorities. Our thoughts are with the affected community.

#LandslideAlert #StaySafe #GandakiProvince #SyangjaDistrict",1
157,"Trump to divert an extra $7.2 billion from military for border wall, reports say https://t.co/NF9xu8mef5",0
158,"Great, now can the respective economic hostages on both sides, Kovrig, Spavor, and Wanzhou… https://t.co/orgSY1BxJI",0
159,someone posted this in discord and agowijfaklw;fjlkawefsa https://t.co/pyqYmU2cGV,0
160,Very. It was a triple punch. A true knockout. 1) the very public execution of the terrorist kingpin &amp; sever…,0
161,When the oceans rise and thunders roar I will soar with You above the storm Father You are king over the flood I will be stil…,0
162,"🚨 Urgent Alert 🚨

🌊 Flood Alert 🌊

There has been a devastating flood at Nanumati, Shivasataxi Municipality-10 in Jhapa district, Koshi province. The incident occurred on 9/8/2020. 

Please stay safe and take necessary precautions. Our thoughts are with the affected community. 🙏

#FloodAlert #StaySafe #Jhapa #Koshi",1
163,Engulfed 💧 https://t.co/t6mGr7iQgH,0
164,"Well,it was great wile it lasted!I miss old igp,he was way more interested in videos,more great games,like for… https://t.co/4TvtgscMEG",0
165,"🚨 Urgent Alert 🚨

📢 Landslide at Kauradi Gaitola, Sayal Rural Municipality-1 📢

🌍 Province: Sudurpashchim
📍 District: Doti
🏢 Municipality: Sayal
🏘️ Ward: 1

🚧 A devastating landslide occurred on 7/11/2021, posing a significant threat to the area. Our thoughts are with the affected community. Stay safe, everyone! 🙏

#LandslideAlert #StaySafe #DotiStrong #PrayersForSayal",1
166,"🚨 Urgent Update 🚨

🌊 Flood Alert 🌊

📍 Barhabise Municipality-3, Sindhupalchok, Bagmati Province

⚠️ A devastating flood struck Barhabise Municipality-3, causing widespread damage and disruption. Our thoughts are with the affected community.

📅 Incident Date: 8/18/2018

Stay tuned for more updates! Stay safe and help those in need. 🙏

#FloodAlert #Barhabise #Sindhupalchok #Bagmati #StaySafe #PrayForBarhabise",1
167,"🚨 Urgent Alert 🚨

🌧️🏔️ Landslide at Bhageshwar Rural Municipality-4 🌧️🏔️

Attention, everyone! We regret to inform you about a recent landslide incident that occurred on 10/20/2021 in Bhageshwar Rural Municipality-4, Dadeldhura district, Sudurpashchim Province. 

🆘 Please be cautious and stay safe! 🆘

#LandslideAlert #SafetyFirst #NepalDisasterResponse",1
168,Violent Storm [Arcade/Hero Fighter] - Wade's 2 Round Gamethrough https://t.co/mtSOkJ3kZc #BitChute #jasonRT #goviralRT,0
169,"Imagine if we just rallied around Bernie Sanders. We'd save ourselves a ton of stress this year, and Donald Trump would b…",0
170,"🚨 ALERT 🚨
Flood reported in Dungri, JayaPrithivi Municipality-3, Bajhang district, Sudurpashchim province. Stay safe and follow local authorities' instructions. #Floods #StaySafe #Bajhang #Sudurpashchim",1
171,"🚨 Urgent Alert 🚨

🌊 Flood at Tribeni Chok, Chandragiri Municipality-1 🌊

📅 Incident Date: 2021-09-20
📍 Province: Bagmati
📍 District: Kathmandu
📍 Municipality: Chandragiri
📍 Ward: 1

Please stay safe and follow local authorities' instructions. #Flood #Emergency #StaySafe",1
172,i put you first and you adored it set fires to my forest and you let it burn,0
173,Murdoch criticises the science of the Australian Bush Fires causes then donates to the relief fund. https://t.co/5r4L1EYyOn,0
174,The rise continues. The current #LFC team now number 4 on the all time list of . Have increased 34 points and 4 pla…,0
175,"🚨 Urgent Update 🚨

📍 Solaban, Mapya Dudhkoshi Rural Municipality-6

A devastating landslide occurred on 7/4/2021 in Solukhumbu District, Koshi Province. Our thoughts are with the affected residents of Mapya Dudhkoshi Ward-6. Stay tuned for further updates and safety precautions. 🙏🏻💔 #LandslideAlert #StaySafe #SolukhumbuStrong",1
176,"🚨 Urgent Alert 🚨 
Flood reported in Ekuwar, Bhirkot Municipality-6, Syangja. Stay safe and follow local authorities' instructions. #FloodAlert #StaySafe #Syangja #Gandaki",1
177,"🌊 Flood Alert 🌊

📍 Chhatabeli, Duhabi Municipality-9, Sunsari

📅 Incident Date: 7/14/2019

🚩 Province: Koshi

🏢 Municipality: Duhabi

Stay safe and take necessary precautions! #FloodAlert #StaySafe #Duhabi #Sunsari",1
178,"🌊 Flood Alert 🌊

📍 Partewa, Siraha Municipality-17

⚠️ A devastating flood has hit Partewa, Siraha Municipality-17. Our thoughts are with the affected residents and their families. Stay safe and follow the instructions provided by the local authorities.

#FloodAlert #StaySafe #SirahaMunicipality #MadheshStrong",1
179,Day 14 of Puppyfarm Survivors Jessica a cavalier is in a wonderful foster home where every possible care is taken of her s…,0
180,#FattyLiver is the epicentre of all lifestyle diseases for Indians. 1 in 3 in Delhi has it. We need to address this early…,0
181,"🚨 ALERT: Landslide reported at Bhirgaau Tamakhe, Phidim Municipality-11 in Panchthar District, Koshi Province. Stay safe and follow local authorities' instructions. #Landslide #Phidim #Panchthar",1
182,"""The violent the storm, the quicker it passes"" https://t.co/MyfDXwKh85",0
183,"🚨 Urgent Alert 🚨

A devastating landslide has occurred at Ugriwang, Putha Uttarganga Rural Municipality-4 in Rukum East, Lumbini Province. Please stay safe and follow local authorities' instructions. Our thoughts are with the affected community. #Landslide #RukumEast #StaySafe",1
184,"2023-06-05, a forest fire occurred at Pyuthan Municipality-10, in Lumbini district's Pyuthan. People of nearby areas were in danger as the fire spread. Firefighters were called in to contain the blaze and the locals were evacuated to a safe location. The exact cause of the fire is yet to be investigated.",1
185,"🔥 Forest Fire Alert! 🔥
A massive forest fire has broken out at Sandanchbaur, Airawati Rural Municipality-5, Pyuthan. Please stay safe and follow the instructions of local authorities. #ForestFire #Pyuthan #StaySafe",1
186,「Disasters + Creative” #Exhibition- Practice at Parsons School of Design and 25-Year History of the Great Hanshin-A… https://t.co/R7DtXt4k7D,0
187,"🚨 Urgent Update 🚨

A devastating landslide has occurred at Phadi, Kepilasagadhi Rural Municipality-1 in Khotang district of Province-1. Please stay alert and take necessary precautions. Our thoughts are with the affected community. #Landslide #Khotang #StaySafe",1
188,"🚨 Breaking News 🚨

🌊 Flood Alert! 🌊

💔 Majareme village in Jahada Rural Municipality-5, Morang district, Koshi province, has been hit by a devastating flood today. 💔

📅 Incident Date: 7/13/2019

🙏 Our thoughts and prayers go out to the affected families. Stay strong, Majareme! 🙏

#FloodAlert #Majareme #Jahada #Morang #Koshi #StayStrong",1
189,I say to those who are delaying action on climate change: Look at the blood-red sky and unbreathable air in Australia becau…,0
190,Absolutely CRUSHED 😳🔥 https://t.co/vXt60Bp95F,0
191,For the third consecutive day we've come across a koala in desperate need of rescue on our last venture into the forest.…,0
192,"A landslide occurred at Udipur, Marsyangdi Rural Municipality-7, Lamjung district of Gandaki province on June 14, 2023. Fortunately, no casualties were reported in the incident. The municipality has informed that the authorities are taking necessary measures to minimize the damage.",1
193,The cycles of trauma and self-sabotage ends with me.,0
194,"🚨 Urgent Notice 🚨

🌍 Landslide Alert 🌍

📍 Sirkholasaina, Dipayal Silgadi Municipality-1

📆 Incident Date: 6/19/2021

🏞️ Province: Sudurpashchim
🏙️ District: Doti
🏢 Municipality: Dipayal Silgadi
🏘️ Ward: 1

🚧 A devastating landslide has occurred in Sirkholasaina, posing a serious threat to the local community. Please take necessary precautions and stay safe!

#LandslideAlert #StaySafe #DipayalSilgadi #Doti #Nepal",1
195,"🚨 Urgent Update 🚨

🌊 Flood Alert 🌊

Attention everyone in the Koshi Province!

A devastating flood has struck Plamitoll in Khandbari Municipality-3, Sankhuwasabha District. Please stay safe and take necessary precautions. Our thoughts are with everyone affected by this natural disaster. 🙏

#FloodAlert #StaySafe #Khandbari #Sankhuwasabha #Koshi",1
196,"🚨 Urgent Alert 🚨

🌊 Flood at Tribeni Ghat, Panauti Municipality-3 🌊

Attention, everyone! A severe flood has occurred at Tribeni Ghat in Panauti Municipality-3, Kavrepalanchok District, Bagmati Province. Please stay safe and avoid the affected area. Authorities are working tirelessly to provide necessary assistance. Stay tuned for updates. #StaySafe #FloodAlert 🌊",1
197,"''They get drowned mostly. They get caught on a longline hook and get drowned,"" https://t.co/cGsC0FzgOY #bycatch",0
198,Nancy Ajram's villa murder is slowly turning in the OJ Simpson case of the Arab world with accusations mounting agains…,0
199,"🚨 Urgent Alert 🚨

A devastating landslide occurred at Gauradi, K I Singh Rural Municipality-4 in Doti district, Sudurpashchim Province. Please stay safe and avoid the affected area. Our thoughts are with the affected residents. #Landslide #Doti #StaySafe",1
200,"🚨 ALERT 🚨 A devastating landslide occurred in Prangbung Syaldhapa, Phidim Municipality-11, Panchthar District, Koshi Province. Stay safe and heed all official instructions. Our thoughts are with the affected community. #Landslide #Phidim #StaySafe",1
201,"The village of Lumbidang in Falelung Rural Municipality-3 in Panchthar district of Province Koshi was hit by a disastrous flood on June 18, 2023. Villagers suffered from the destruction caused by the flood and are now waiting for assistance.",1
202,Terrible natural/man-made disaster: *happens* 1-3 Godzilla fans on twitter: “dude it’s just like what happened in this…,0
203,"🚨 Urgent Notice 🚨

Attention residents of Chahakhola, Mandandeupur Municipality-11! 

We regret to inform you that a severe flood has hit our area today. Please take immediate precautions and ensure the safety of your loved ones. Stay tuned for further updates and instructions from the local authorities.

🌊 Incident: Flood
🗓️ Date: 8/5/2020
📍 Location: Chahakhola, Mandandeupur Municipality-11
🌍 Province: Bagmati
🏞️ District: Kavrepalanchok
🏙️ Municipality: Mandandeupur
🏘️ Ward: 11

Please share this information with your friends and neighbors to ensure everyone's safety. Stay safe and stay strong! 💪 #FloodSafety #StayAlert #ChahakholaFloods",1
