Verified,Title,Description,Source,Hazard,Incident on,Province,District,Municipality,Ward,Total estimated loss (NPR),Agriculture economic loss (NPR),Infrastructure economic loss (NPR),Total infrastructure destroyed,House destroyed,House affected,Total livestock destroyed,Total - People Death,Male - People Death,Female - People Death,Unknown - People Death,Disabled - People Death,Total - People Missing,Male - People Missing,Female - People Missing,Unknown - People Missing,Disabled - People Missing,Total - People Injured,Male - People Injured,Female - People Injured,Unknown - People Injured,Disabled - People Injured
Yes,"Landslide at Lungrupa, Phidim Municipality-14",,other,Landslide,2023-08-27,Koshi,Panchthar,Phidim,14,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Baphlu, Diprung Chuichumma Rural Municipality-2",,other,Landslide,2023-08-27,Koshi,Khotang,Diprung Chuichumma,2,300000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Kaplechhap, Halesi Tuwachung Municipality-11",,nepal_police,Heavy Rainfall,2023-08-27,Koshi,Khotang,Halesi Tuwachung,11,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Tallu Basnet Gaau, Nalgaad Municipality-12",,other,Landslide,2023-08-27,Karnali,Jajarkot,Nalgaad,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Baral Gaau, Phedikhola Rural Municipality-2",,other,Heavy Rainfall,2023-08-27,Gandaki,Syangja,Phedikhola,2,400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Naraha Tole, Golbazar Municipality-13",,other,Heavy Rainfall,2023-08-27,Madhesh,Siraha,Golbazar,13,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Sirsiya, Pokhariya Municipality-6",,other,Heavy Rainfall,2023-08-27,Madhesh,Parsa,Pokhariya,6,300000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Salle, Hatuwagadhi Rural Municipality-1",,other,Heavy Rainfall,2023-08-27,Koshi,Bhojpur,Hatuwagadhi,1,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Khandetar, Halesi Tuwachung Municipality-11",,other,Heavy Rainfall,2023-08-27,Koshi,Khotang,Halesi Tuwachung,11,450000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Chhap Gaau, Bhojpur Municipality-11",,other,Heavy Rainfall,2023-08-27,Koshi,Bhojpur,Bhojpur,11,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Deuri, Bode Barsain Municipality-9",,other,Heavy Rainfall,2023-08-27,Madhesh,Saptari,Bode Barsain,9,90000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Soya, Hatuwagadhi Rural Municipality-5",,other,Heavy Rainfall,2023-08-27,Koshi,Bhojpur,Hatuwagadhi,5,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Sekhaya, Khandbari Municipality-7",,other,Landslide,2023-08-27,Koshi,Sankhuwasabha,Khandbari,7,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Bakaiya Rural Municipality-12,,other,Heavy Rainfall,2023-08-27,Bagmati,Makwanpur,Bakaiya,12,750000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Kindu, Katari Municipality-14",,other,Heavy Rainfall,2023-08-26,Koshi,Udayapur,Katari,14,350000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Adherighat, Bhojpur Municipality-11",,other,Heavy Rainfall,2023-08-26,Koshi,Bhojpur,Bhojpur,11,285000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Khidima, Halesi Tuwachung Municipality-11",,other,Landslide,2023-08-26,Koshi,Khotang,Halesi Tuwachung,11,300000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Batra , Adarshkotwal Rural Municipality-3",,other,Heavy Rainfall,2023-08-26,Madhesh,Bara,Adarshkotwal,3,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Surunga Municipality-8,,other,Flood,2023-08-26,Madhesh,Saptari,Surunga,8,330000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Lawani , Buddhabhumi Municipality-8",,other,Heavy Rainfall,2023-08-26,Lumbini,Kapilbastu,Buddhabhumi,8,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Khotehang Rural Municipality-8,,other,Heavy Rainfall,2023-08-26,Koshi,Khotang,Khotehang,8,308500,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Budiyachap, Golbazar Municipality-13",,other,Heavy Rainfall,2023-08-26,Madhesh,Siraha,Golbazar,13,150000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Bariyapatti Chowk, Bariyarpatti Rural Municipality-3",,other,Heavy Rainfall,2023-08-26,Madhesh,Siraha,Bariyarpatti,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Mulkhola, Panauti Municipality-12",,other,Landslide,2023-08-26,Bagmati,Kavrepalanchok,Panauti,12,470000,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Aurahi Rural Municipality-1,,other,Heavy Rainfall,2023-08-26,Madhesh,Siraha,Aurahi,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Jelwaad, Banglachuli Rural Municipality-7",,other,Heavy Rainfall,2023-08-26,Lumbini,Dang,Banglachuli,7,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Jhulnipur, Pratappur Rural Municipality-7",,other,Heavy Rainfall,2023-08-26,Lumbini,Nawalparasi West,Pratappur,7,50000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Sirbani, Golbazar Municipality-13",,other,Heavy Rainfall,2023-08-26,Madhesh,Siraha,Golbazar,13,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Ranma, Putha Uttarganga Rural Municipality-4",,other,Landslide,2023-08-26,Lumbini,Rukum East,Putha Uttarganga,4,2260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Bitlab, Bhojpur Municipality-11",,other,Heavy Rainfall,2023-08-26,Koshi,Bhojpur,Bhojpur,11,250000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Gyalthum, Helambu Rural Municipality-4",,other,Flood,2023-08-25,Bagmati,Sindhupalchok,Helambu,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Ratmate, Halesi Tuwachung Municipality-11",,other,Landslide,2023-08-25,Koshi,Khotang,Halesi Tuwachung,11,255000,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Kuntar, Katari Municipality-14",,other,Heavy Rainfall,2023-08-25,Koshi,Udayapur,Katari,14,300000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Gallabada, Tanjakot Rural Municipality-5",,other,Landslide,2023-08-25,Karnali,Humla,Tanjakot,5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Yes,"Heavy Rainfall at Bhimsenthan , Bhojpur Municipality-11",,other,Heavy Rainfall,2023-08-25,Koshi,Bhojpur,Bhojpur,11,260000,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Jhutki, Lahan Municipality-24",,other,Flood,2023-08-25,Madhesh,Siraha,Lahan,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Ramnagar Rural Municipality-4,,other,Heavy Rainfall,2023-08-25,Madhesh,Sarlahi,Ramnagar,4,36000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Thulung Dudhkoshi Rural Municipality-8,,other,Heavy Rainfall,2023-08-25,Koshi,Solukhumbu,Thulung Dudhkoshi,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Jananayak Chowk, Ramprasad Rai Rural Municipality-7",,other,Heavy Rainfall,2023-08-25,Koshi,Bhojpur,Ramprasad Rai,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Gyalthum, Helambu Rural Municipality-4",,other,Flood,2023-08-25,Bagmati,Sindhupalchok,Helambu,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Brindaban Municipality-6,,other,Flood,2023-08-25,Madhesh,Rautahat,Brindaban,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Haripaau, Pokhara Lekhnath Metropolitan City-16",,other,Heavy Rainfall,2023-08-25,Gandaki,Kaski,Pokhara Lekhnath,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Chaughare, Konjyosom Rural Municipality-4",,other,Heavy Rainfall,2023-08-25,Bagmati,Lalitpur,Konjyosom,4,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Batase, Katari Municipality-9",,other,Heavy Rainfall,2023-08-25,Koshi,Udayapur,Katari,9,150000,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Mithini Chhap , Namobuddha Municipality-7",,other,Landslide,2023-08-25,Bagmati,Kavrepalanchok,Namobuddha,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Gulariya Municipality-11,,other,Heavy Rainfall,2023-08-24,Lumbini,Bardiya,Gulariya,11,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Ballechaur, Putha Uttarganga Rural Municipality-4",,other,Landslide,2023-08-24,Lumbini,Rukum East,Putha Uttarganga,4,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Dhansar, Inaruwa Municipality-8",,other,Landslide,2023-08-23,Koshi,Sunsari,Inaruwa,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Phedap Rural Municipality-3,,other,Heavy Rainfall,2023-08-23,Koshi,Terhathum,Phedap,3,300000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Amkot, Gaumul Rural Municipality-1",,other,Landslide,2023-08-23,Sudurpashchim,Bajura,Gaumul,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Galze, Pachaljharana Rural Municipality-3",,other,Landslide,2023-08-23,Karnali,Kalikot,Pachaljharana,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Dungeshwor Bazar, Mahabu Rural Municipality-2",,other,Heavy Rainfall,2023-08-23,Karnali,Dailekh,Mahabu,2,,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Hallanchowk, Badhaiyatal Rural Municipality-5",,other,Heavy Rainfall,2023-08-23,Lumbini,Bardiya,Badhaiyatal,5,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Dhungre Bazar, Helambu Rural Municipality-4",,other,Flood,2023-08-23,Bagmati,Sindhupalchok,Helambu,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Khani Gaau, Phidim Municipality-11",,other,Heavy Rainfall,2023-08-23,Koshi,Panchthar,Phidim,11,1500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Malbar, Tulsipur Submetropolitan City-15",,other,Heavy Rainfall,2023-08-23,Lumbini,Dang,Tulsipur,15,500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Damauli, Barbardiya Municipality-7",,other,Heavy Rainfall,2023-08-23,Lumbini,Bardiya,Barbardiya,7,60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Aambote, Phidim Municipality-11",,other,Landslide,2023-08-22,Koshi,Panchthar,Phidim,11,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Mallo Kalena , Dipayal Silgadi Municipality-9",,other,Heavy Rainfall,2023-08-21,Sudurpashchim,Doti,Dipayal Silgadi,9,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Guthichaur Rural Municipality-5,,other,Flood,2023-08-21,Karnali,Jumla,Guthichaur,5,,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Lukuwa, Bhojpur Municipality-11",,other,Flood,2023-08-21,Koshi,Bhojpur,Bhojpur,11,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Khasiwang, Putha Uttarganga Rural Municipality-4",,other,Landslide,2023-08-21,Lumbini,Rukum East,Putha Uttarganga,4,562000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Green Tangbe, Loghekar Damodarkunda Rural Municipality-5",,other,Flood,2023-08-20,Gandaki,Mustang,Loghekar Damodarkunda,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Hidi , Raghuganga Rural Municipality-8",,other,Landslide,2023-08-20,Gandaki,Myagdi,Raghuganga,8,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Phuliwang, Raghuganga Rural Municipality-8",,other,Landslide,2023-08-19,Gandaki,Myagdi,Raghuganga,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Rakshya Chaur , Ghorahi Submetropolitan City-5",,other,Heavy Rainfall,2023-08-19,Lumbini,Dang,Ghorahi,5,500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Arman, Raghuganga Rural Municipality-8",,other,Landslide,2023-08-19,Gandaki,Myagdi,Raghuganga,8,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Phuliwang, Raghuganga Rural Municipality-8",,other,Landslide,2023-08-19,Gandaki,Myagdi,Raghuganga,8,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Danda Gaau, Raghuganga Rural Municipality-8",,other,Landslide,2023-08-18,Gandaki,Myagdi,Raghuganga,8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Upallo Sari , Sworgadwary Municipality-5",,other,Heavy Rainfall,2023-08-17,Lumbini,Pyuthan,Sworgadwary,5,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Fursedhara , Pyuthan Municipality-7",,other,Heavy Rainfall,2023-08-17,Lumbini,Pyuthan,Pyuthan,7,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Maitad, Gauriganga Municipality-9",,other,Landslide,2023-08-17,Sudurpashchim,Kailali,Gauriganga,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Chausadhinga, Gosaikunda Rural Municipality-4",,other,Landslide,2023-08-17,Bagmati,Rasuwa,Gosaikunda,4,200000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Pulchowk, Rhishing Rural Municipality-1",,other,Landslide,2023-08-16,Gandaki,Tanahu,Rhishing,1,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Sirise, Barhabise Municipality-5",,other,Landslide,2023-08-16,Bagmati,Sindhupalchok,Barhabise,5,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Nempang, Bhojpur Municipality-11",,other,Landslide,2023-08-16,Koshi,Bhojpur,Bhojpur,11,1390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Kotgaau, Machhapuchchhre Rural Municipality-7",,other,Landslide,2023-08-16,Gandaki,Kaski,Machhapuchchhre,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Lyachhebar, Umakunda Rural Municipality-1",,other,Landslide,2023-08-16,Bagmati,Ramechhap,Umakunda,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Thulakhet, Pokhara Lekhnath Metropolitan City-23",,other,Landslide,2023-08-16,Gandaki,Kaski,Pokhara Lekhnath,23,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Pokhara Lekhnath Metropolitan City-24,,other,Landslide,2023-08-16,Gandaki,Kaski,Pokhara Lekhnath,24,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Masot Khola , Ghorahi Submetropolitan City-3",,other,Heavy Rainfall,2023-08-16,Lumbini,Dang,Ghorahi,3,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Gajjar , Ramaroshan Rural Municipality-1",,other,Landslide,2023-08-15,Sudurpashchim,Achham,Ramaroshan,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Chhidikhan, Bogtan Rural Municipality-1",,other,Heavy Rainfall,2023-08-15,Sudurpashchim,Doti,Bogtan,1,160000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Chaile, Loghekar Damodarkunda Rural Municipality-5",,other,Flood,2023-08-14,Gandaki,Mustang,Loghekar Damodarkunda,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Lalpur, Gulariya Municipality-11",,other,Heavy Rainfall,2023-08-14,Lumbini,Bardiya,Gulariya,11,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Kagbeni, Loghekar Damodarkunda Rural Municipality-5",,other,Flood,2023-08-14,Gandaki,Mustang,Loghekar Damodarkunda,5,198600000,0,0,31,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Lalpur, Gulariya Municipality-11",,other,Flood,2023-08-14,Lumbini,Bardiya,Gulariya,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Chitre, Jugal Rural Municipality-2",,other,Flood,2023-08-14,Bagmati,Sindhupalchok,Jugal,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Narchyang, Raghuganga Rural Municipality-8",,other,Heavy Rainfall,2023-08-14,Gandaki,Myagdi,Raghuganga,8,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Inaruwa Municipality-8,,other,Landslide,2023-08-13,Koshi,Sunsari,Inaruwa,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Bihibare, Shadananda Municipality-14",,other,Landslide,2023-08-13,Koshi,Bhojpur,Shadananda,14,250000,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Bhorle, Phedap Rural Municipality-3",,other,Heavy Rainfall,2023-08-13,Koshi,Terhathum,Phedap,3,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Marfa, Gharapjhong Rural Municipality-4",,other,Flood,2023-08-13,Gandaki,Mustang,Gharapjhong,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Sokhukhola, Phikkal Rural Municipality-6",,other,Flood,2023-08-13,Bagmati,Sindhuli,Phikkal,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Tirtire Dhara, Namobuddha Municipality-7",,other,Heavy Rainfall,2023-08-13,Bagmati,Kavrepalanchok,Namobuddha,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Landslide at Gyalbasingh Jungle., Bigu Rural Municipality-1",,other,Landslide,2023-08-13,Bagmati,Dolakha,Bigu,1,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Daklang, Jugal Rural Municipality-2",,other,Landslide,2023-08-13,Bagmati,Sindhupalchok,Jugal,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Bahula Khola , Madi Municipality-6",,other,Flood,2023-08-13,Koshi,Sankhuwasabha,Madi,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Flood at Khurpatak Nawa, Meringden Rural Municipality-5",,other,Flood,2023-08-13,Koshi,Taplejung,Meringden,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Khachada, Shikhar Municipality-2",,nepal_police,Heavy Rainfall,2023-08-13,Sudurpashchim,Doti,Shikhar,2,800000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Runtawang, Rolpa Municipality-4",,other,Landslide,2023-08-13,Lumbini,Rolpa,Rolpa,4,1200000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Pokhara, Sisne Rural Municipality-3",,other,Flood,2023-08-13,Lumbini,Rukum East,Sisne,3,1023000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Khani Gaau, Dharche Rural Municipality-7",,other,Heavy Rainfall,2023-08-13,Gandaki,Gorkha,Dharche,7,,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Bhaise - Galchhi - Trishuli, Bidur Municipality-11",,other,Landslide,2023-08-12,Bagmati,Nuwakot,Bidur,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Godaita Municipality-8,,other,Heavy Rainfall,2023-08-12,Madhesh,Sarlahi,Godaita,8,450000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Thawang Rural Municipality-2,,other,Landslide,2023-08-12,Lumbini,Rolpa,Thawang,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Bhaise, Makawanpurgadhi Rural Municipality-5",,other,Landslide,2023-08-12,Bagmati,Makwanpur,Makawanpurgadhi,5,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Bajedi, Budhiganga Municipality-1",,other,Heavy Rainfall,2023-08-12,Sudurpashchim,Bajura,Budhiganga,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Saipatung , Putha Uttarganga Rural Municipality-4",,other,Landslide,2023-08-12,Lumbini,Rukum East,Putha Uttarganga,4,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Saili Maili Thawang Ghorahi Road Section., Rolpa Municipality-10",,other,Landslide,2023-08-11,Lumbini,Rolpa,Rolpa,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Lamasoti, Mahankal Rural Municipality-5",,other,Landslide,2023-08-11,Bagmati,Lalitpur,Mahankal,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Dhansar, Inaruwa Municipality-8",,other,Landslide,2023-08-11,Koshi,Sunsari,Inaruwa,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Rake Rabi Road Section., Falgunanda Rural Municipality-5",,other,Landslide,2023-08-11,Koshi,Panchthar,Falgunanda,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Kholakharka, Bhojpur Municipality-11",,other,Landslide,2023-08-11,Koshi,Bhojpur,Bhojpur,11,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Gurung Danda , Nechasalyan Rural Municipality-2",,other,Landslide,2023-08-11,Koshi,Solukhumbu,Nechasalyan,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Chunchet - Rukse, Dharche Rural Municipality-5",,other,Landslide,2023-08-11,Gandaki,Gorkha,Dharche,5,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Bhanpur - Sunaulo Tole , Ghorahi Submetropolitan City-3",,other,Heavy Rainfall,2023-08-10,Lumbini,Dang,Ghorahi,3,40000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Danda Gaau, Panauti Municipality-11",,other,Heavy Rainfall,2023-08-10,Bagmati,Kavrepalanchok,Panauti,11,500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
